UserID,Date,Comment
Ary!!,2025-03-29 22:32:08+00:00,"""On it """
Sheila Tusiime,2025-03-30 17:46:16+00:00,"In the news tonight, Muslim leader urges respect for the law while Mufti calls for the ban of tiktok, will their calls be heeded ?

This and more news coming up tonight on #NBSLiveAt9"
JB Luis Gio Vann,2025-03-30 18:41:48+00:00,It's not necessary to ban TikTok but the only thing they do is to guide the users.
Nicki,2025-03-28 19:41:05+00:00,BAN TIKTOK IF THEY’RE GOING TO BAN CONSERVATIVES!!
k ° . ⋆,2025-03-30 22:47:48+00:00,i’m trying not to gaf about the tiktok ban but WHAT IF IT ACTUALLY GOES AWAY
k ° . ⋆,2025-03-30 22:47:50+00:00,i’m tryna be a chill guy
kos_data,2025-03-06 14:05:27+00:00,"Albanian government has banned Tiktok, making it the first European country to do so.

The Chinese-owned platform will be banned for 12 months, after which authorities will decide whether to extend the restriction.

Officials said the ban follows a rise in youth violence and bullying linked to the app."
kos_data,2025-03-06 17:40:27+00:00,"Albanian opposition leader Sali Berisha announced a national protest on March 15 against the government's Tiktok ban.

Berisha called the decision an act of censorship affecting over 1 million Albanians, putting Albania in line with Afghanistan and Iran.

He cited U.S. Vice"
denisvlonjat822,2025-03-06 14:19:05+00:00,Edi Rama state censorship against Albanians and the oppositon so its harder for Berisha to win in May. Rama doing what he does best: being a dictator!
Niko knows nothing NKN,2025-03-06 14:55:18+00:00,"@elonmusk
 sir , its time to bring back Vine"
Bledar Kumanova,2025-03-06 15:06:41+00:00,We have to block TV Klan and Top Channel if we really want to keep our society safe
Utinadius,2025-03-06 15:14:00+00:00,First good thing under Rama’s rule
,2025-03-06 15:14:16+00:00,going back to their north korean era
Zym64,2025-03-06 17:03:36+00:00,nice please ban it in kosovo too people are going crazy in tiktok yall people retarded saying hes a dictator for doing this tf
Immigrant,2025-03-07 09:01:34+00:00,"Mir bol, na myten me kta propoganda.

Tiktoki eshte plot Pederasta, tu bo reklama qe pederastat jan njerz ‘normal’.

Edhe pek vite edhe shqiperia do bohet me ‘pride month’ si kta bythqirat e evropes.  Shum mir Edi Rama. Bravo"
DrE,2025-03-06 15:02:50+00:00,"Good stuff

Would be worldwide ban"
SamuSorare,2025-03-06 17:07:39+00:00,"Tbh tik tok records our phones 
Sometimes whatever I say it shows in my fyp"
Afavour,2025-03-06 17:14:11+00:00,"Not true about the youth clash, which happened via Snapchat. But the PM saw a way to make it a big deal by hitting the Chinese platform tiktok to gain publicity in the international media."
Serdar özsönmez,2025-03-06 15:31:43+00:00,
CryptoNerd News,2025-03-06 15:48:51+00:00,
KritikeZeze,2025-03-06 20:33:33+00:00,Gjeja pare e duhur qe po bene Qeveria RAMA!
Lord Aang,2025-03-06 22:44:40+00:00,Based
GreeK_L0RD,2025-03-06 22:57:39+00:00,IS NOT A EUROPEAN COUNTRY!
DG Vez,2025-03-08 03:17:44+00:00,"That’s stupid!  All the Albanians know is propaganda, self-victimization, and spreading false information about their history, so why block a social media outlet to prevent you from doing this?!?"
A,2025-03-06 16:01:12+00:00,@ediramaal
MOTRATi,2025-03-06 16:37:05+00:00,"Just look at his X account, he blocked  people from commenting. I find this fact crazy, and of course, he will do the same on TikTok and all other platforms since he can't handle free speech. The Facebook comments on his page looks like spams."
Mariglen Murja,2025-03-06 16:42:08+00:00,Why dont you use the official Albanian flag?!
Michelle,2025-03-06 17:59:40+00:00,albania has fallen
Lor,2025-03-06 18:47:29+00:00,Po se kemi zgjedhje prandaj ja sa te behen ban edhe ca rrjete te tjera ishalla po fitojne me 100% pjesemarrje dhe 70% te votave... me shume se Enveri
LM404,2025-03-06 19:06:10+00:00,"Its not just because of youth violence, its also cause it significantly makes you retarded"
BOG BRE,2025-03-07 06:54:44+00:00,Rare Alanian W
Putnik,2025-03-07 07:58:42+00:00,Kozojebi.
Xheme Hasa,2025-03-07 09:12:05+00:00,It's US LAB country.
Shkum,2025-03-07 09:38:35+00:00,Good riddance.
Art,2025-03-07 14:35:06+00:00,Tik tok is brain rot
Max,2025-03-07 16:36:47+00:00,"Damn,how will albanian trolls now cry and make up history?"
Donny Danger,2025-03-06 17:37:22+00:00,Outstanding! Stop the Digital Fentanyl from destroying your children.
mikel,2025-03-06 19:32:03+00:00,"They’re not wrong. Search #Albania on TikTok, compare # stats with any other country. Insane engagement! National waste of time. Be it diaspora or residents. The presence on TikTok beats that of China and the US combined. 
Feel sorry only for those who made a living from it."
BOJKAtheDUCK,2025-03-06 16:33:01+00:00,Why did you post a fake albanian flag?
Alex76,2025-03-06 17:04:34+00:00,"Truth hurts?! Huh shipthars?!
You will ban tik tok?! Beacose word stage is changed? Because NATO will leave you?!"
Gandrav Godra,2025-03-06 18:39:48+00:00,If possible also ban albania and kosovo from the EU
john,2025-03-07 08:21:44+00:00,"You pretend to be Albanian and you post a fake Chinese flag, Cant you see the eagle"
dani de guê,2025-03-30 20:06:52+00:00,o tiktok me dando ban já já
The Father,2025-03-21 00:56:06+00:00,I got banned on TikTok live for a week for harassment because I asked my chat if they were being gay again
Snifferish,2025-03-21 13:29:30+00:00,"Crazy how they ban you for that, while I’ve had to delete like 100+ comments of people calling me the f slur because I included a rainbow banner on my Minecraft build  tiktoks moderation is in the toilet"
AMSEL TELEVISION,2025-03-21 16:15:58+00:00,I get banned on TikTok almost weekly because of “hate speech” but it’s really me saying almost anything about the lgbt community. It’s so heartbreaking especially since tiktok is like the only way for small creators to get any kind of exposure
JustSebby,2025-03-21 13:32:37+00:00,"Yeah, TikTok moderation sounds terrible especially if you’re a content creator that’s okay with their audience being apart of the Queer Community like what the actual crap"
Bashene,2025-03-07 10:50:11+00:00,"White Americans are weird. They banned some Chinese products simply because they were Chinese. They even want to own 50% of TikTok because they believe it’s a Chinese product. Now that this twat named Elon has to comply with our laws, they come up with nonsense."
Nols,2025-03-08 11:22:34+00:00,Black South Africans are even more weird! They expect a white man to give 30% of his business to them without working an hour for it! The entitlement is mind blowing!
Bashene,2025-03-08 11:32:40+00:00,You are showing your level of stupidity. No one wants a handout. Go read the laws before you make a fool of yourself.
Jar,2025-03-08 11:23:36+00:00,"They are bjuyng 50%, unllike you leeches that want 30% for free"
Bashene,2025-03-08 11:29:43+00:00,Go learn our laws and stop making a fool of yourself.
Barbara Davey,2025-03-08 07:00:54+00:00,You are the twat not Elon. All your derogatory remarks show you  believe the USA is wrong. Your ignorance and entitlement has been the downfall of SA. once a great country
Bashene,2025-03-08 08:27:40+00:00,"At what point in history was South Africa ever a ""great country""? 

Please tell us you smart and wise one"
The Last Mind Bender,2025-03-09 14:19:07+00:00,"It's not really nonsense though, because if he was black, South Africa would have Starlink. That's the simple truth."
Bashene,2025-03-09 14:21:52+00:00,"All he has to do is comply with the law, and he doesn't want to do that. So, he is spreading nonsense, and he knows it."
SiriusB,2025-03-08 19:10:34+00:00,Theft Laws.
Daniel Frohlich,2025-03-08 20:16:25+00:00,Because your laws are racist bullshit.
IamEri'Oluwa,2025-03-09 03:35:16+00:00,It's God complex. They think they are some gods that must be appeased. It's never about justice to them. It's about their own interest.
Boer FOREVER!,2025-03-08 10:48:09+00:00,"Now ""this twat named Elon"" is laughing all the way to the bank because you, idiot, are helping him earn millions and millions in ad revenue for spewing your bitterness on his platform.

Isn't Karma just fuckin' A?!"
Waes Abdullahi Abdinoor,2025-03-09 04:05:11+00:00,Comrade Mugabe referred to them as the self-proclaimed gods of our time!
Ons Vir Jou Zuid Afrika,2025-03-08 08:33:05+00:00,Looters want to loot.
nashe.c,2025-03-08 11:58:16+00:00,"“Equality feels like oppression when all you have known is privilege” 

We were supposed to have rolled out a red carpet and said yes baas, 

How dare we have laws and have the nerve to be self determining."
The Cynical Skeptic,2025-03-08 07:11:14+00:00,"It`s the truth! If he was black, he wouldn`t have to give away 30% of his business, he would just get a license!"
Real Mandrake Radio,2025-03-08 09:37:28+00:00,South Africa is already a failed state on life support. I hope you enjoy what is coming.
RaiZel,2025-03-08 11:33:45+00:00,"He is not like you totally nothing, he worked hard for what he achieved."
Jamie Hills,2025-03-08 14:13:59+00:00,America wants TikTok (China) to sell 50% to any Americans. SA wants Starlink to give it to BEE SAs. Big difference.
Kilo Zulu,2025-03-08 12:27:51+00:00,It’s because they’re worried China could access user data .
Christine Pienaar,2025-03-09 13:54:31+00:00,How is buying 50% of Tiktok America equal to giving away 30% of Starlink?
Bashene,2025-03-09 14:19:26+00:00,Don't be an idiot.  Who said the 30% is being given away? I bet you are an Afrikaner or an American. Go read how our laws work and stop embarrassing yourself.
like the park,2025-03-08 11:57:06+00:00,"“Water for you, wine for me” there’s nothing more American than dogmatic inequity"
My Turn - South Africa,2025-03-08 14:48:21+00:00,Surely even you can grasp that snapping up 50% of something isn’t the same as flinging 30% of it out the window? Obviously basic math or understanding is just not your vibe.
Herzog Weiß,2025-03-08 18:32:01+00:00,"Eat shit, n!ggr trash"
Zain Vawda,2025-03-09 00:43:01+00:00,
Daniel Roach,2025-03-09 07:04:38+00:00,Truth
Mfana_ka_GuYu,2025-03-08 12:47:41+00:00,They are fools with lot of entitlement
Pijo,2025-03-08 14:56:19+00:00,Americans demanding half of Tik Tok is pure arrogance and hunger for control. South Africa has laws that must be respected.
Neil Harris,2025-03-08 23:26:04+00:00,Him and Trump started a bunch of mess listening to Antifa. They signed a petition through U.S. Embassy. Now these same farmers are mistreating their workers. They claim the land is there even showing a Bill of Sale signed in Europe by Europeans about Cape Town. Nope.
emcdouble,2025-03-09 03:54:33+00:00,"Don't make it about race, scumbag. This is the 21st century.

Also, have you looked into the racist laws that have been passed in your country recently, aside from rhetoric? 30% of the company needs to be Black South African, so naturally his company can't conduct business there."
Fasa,2025-03-08 05:49:20+00:00,"Is it wise to insult this man on his own platform?

Voice your opinion without resorting to insult."
LTDArsenal,2025-03-08 10:14:38+00:00,"Elon is a South African citizen

TikTok etc was foreign owned 100%

So their ban was based on geographic and not based on race which our laws are"
Rickbo,2025-03-08 13:51:03+00:00,"Black with Africans are weird. They think the world owes them everything for free, and don't understand how to use logic."
@Slim_X,2025-03-08 17:15:15+00:00,"So, why doesn't Elon keep his Star Link? Why must we make a big deal about it?"
saffakiwi,2025-03-08 17:47:30+00:00,"@IFoundRetard
  we have one more"
,2025-03-08 18:55:58+00:00,If you talk a lot of truth they will tag it ‘antisemitism’
𝐚𝐭𝐧𝐨𝐨𝐧,2025-03-08 19:50:19+00:00,white americans arent really known for being very bright or humble or self-aware
"MJ, M A S L ! N",2025-03-08 20:22:11+00:00,America’s government are fucking DELUSIONAL & fascism and robbery is the new trend now :(
TheAnaMcCann,2025-03-08 22:49:40+00:00,"his dad still lives there,why didnt he move to America since P.T. gave them refuge status...right"
Jonathan,2025-03-08 12:10:11+00:00,Just like TikTok so is starlink
Albus Dumbledumb,2025-03-08 12:15:13+00:00,Clock them
Emandwa,2025-03-08 12:19:20+00:00,The hypocrisy and double standards of America are being exposed 1 at a time.
BettyBea,2025-03-08 12:22:20+00:00,Well said Bashene. They can’t stand being told NO
Elon Mosque,2025-03-08 12:40:33+00:00,The reality is that most South Africans are simply not innovative and productive and need to piggyback off the success of others. This is why the ANC has always had socialist proclivities.
SLagonia,2025-03-08 13:34:59+00:00,"It wasn’t a Chinese product - It was owned by China.  As in, The CCP.

We have hundreds of thousands of Chinese companies in America - We only took issue with the one owned by their government"
One Hundred Eyez,2025-03-08 13:40:23+00:00,Also. NJ turnpike tolls are own bye China. . White ppl will sell you the rope to gang themselves
Ghozt,2025-03-09 03:23:54+00:00,Seems like more of a loss for South Africa to not have Starlink
servant,2025-03-08 07:40:43+00:00,"Your democratic decisions were wrong for a long time, how does that feel?"
Fred,2025-03-08 12:49:25+00:00,"Well if USA subsidizes your economy with Aid, then you have to obey!
It's as simple as that, don't try to act like you have a choice"
BringBackSanity,2025-03-08 13:28:59+00:00,"You call the most successful businessman on earth a Twat.  go back to your shack, open a Mageu and read a fucking book. TWAT!"
Mr. Reply Guy,2025-03-08 15:03:58+00:00,Your laws would require him to destroy the company
The_only_juzzo,2025-03-08 21:57:57+00:00,"You need us, we don’t need you."
mike benny,2025-03-09 01:18:06+00:00,Just because you call racism equity doesn't mean it's not racism. Hopefully your countries won't come begging for food and medicine anymore like they have for centuries.
melinda haluska,2025-03-09 01:50:12+00:00,"Sure what you expect from us is to come to Europe and have free accommodation, break the law and never go to jail, you come illegally and always play the victim card .."
Derek,2025-03-09 01:59:12+00:00,Nonsense lol OK
Jack,2025-03-09 07:57:16+00:00,Your level of understanding of the issues is very low
EC Born,2025-03-09 10:36:52+00:00,"Wasting our breath with fools such as those, is a waste of time. I actually support our latest government take on the actions of US Strump led government that says let's not act desperate.  Respect must be mutual. Otherwise, they can take a ."
TheGodKing117,2025-03-09 13:23:44+00:00,You do realize that the Chinese were implicated in an espionage scandal right?
steven copper,2025-03-08 11:38:41+00:00,"not weird ...we just became ethnocentric & tribalist
again 

we learned from you ppl (nonWhites) over the past decades

thnx"
Neal Combrink,2025-03-08 11:42:18+00:00,"Generalising an entire nation's actions based on a few corporate decisions is intellectually lazy.  National security concerns, not inherent xenophobia, drove the US to want to own 50% of TikTok"
Proud Neanderthal,2025-03-08 11:52:46+00:00,Lies!
wappostone,2025-03-08 12:16:40+00:00,What are the european americans thinking
Observing ur BS,2025-03-08 12:30:02+00:00,"Nope, the products Huawei and ZTE have chips in them that spy for China."
Shahid,2025-03-08 12:30:47+00:00,haha good point to note
Dovydas,2025-03-08 12:32:48+00:00,It is a chinese propaganda machine
Mohlomphegi Thulare,2025-03-08 12:49:39+00:00,Bullies
OGYeezus,2025-03-08 13:19:01+00:00,Musk is SAn
KUBLAIxxx,2025-03-08 13:34:59+00:00,"lot of hot air. just fact check what he's saying. if he was the exact person but just black. black guy with dual south african citizenship, would he or wouldnt he be able to do it? simple check to see if he's right or wrong"
Maurice Robinson,2025-03-09 14:06:57+00:00,He's not a true citizen he was forced on these people his family are thieves and hypocrites
Drew Peacock,2025-03-09 14:07:00+00:00,Chinese isn’t a race…?
Mike Rotch,2025-03-14 22:30:24+00:00,Bro you literally sing about “killing boers” you psychopaths.
Chase Prosper,2025-03-17 15:26:16+00:00,"If you want to waste your money, subscribe to 
@GloWorld
 data. Oh my God. I decided to try, and so far, the greatest mistake of 2025. Network would disappear for hours. And even when available, data is slow. spend money on endorsements but never investing in improving network."
Fabio,2025-03-08 13:48:31+00:00,BIX NOOD MUFFUGAH. muh dik type shit bruh.
Bill Brasky,2025-03-08 13:13:09+00:00,lol you are an absolute moron holy shit lololol
KimJongFieri,2025-03-08 13:37:08+00:00,Such a stupid strawman coming from an uneducated low Iq African. How typical. Chinese products aren’t banned simply bc they’re Chinese. They’re banned by the CCP owns all aspects of Chinese goods and there are security threats to the US that exist through that. Wake up dumbass
CUNTry 𐚁,2025-03-08 13:47:36+00:00,They did the same thing when Brazil said no Twitter since there's no headquarters in Brazil
eebrah,2025-03-08 13:58:01+00:00,It's also odd that they think only black owned (or ran) internet satellite companies are allowed to operate in SA.
Totally Legit,2025-03-08 14:21:54+00:00,"Elon in a South African resident. He only has to GIVE away 30% of his company because he is a WHITE South African.

The US wants companies to PURCHASE 50% of tik tok. Soooooooo…you are wrong or an idiot…you choose"
Man Daza,2025-03-08 14:29:03+00:00,Top tweet!!! I mean Premium reasoning
THE CONCERNED CITIZEN,2025-03-08 14:38:54+00:00,They want to own it by buying it not by freeloading on it
Ronald Tillman,2025-03-08 14:40:04+00:00,"The laws on Chinese products are not because of their ethnicity, they are because of their nationality.

If there is a white Chinese business owner, the rules still apply to them also.

In South Africa the laws specifically pertain to skin color."
Lord_Punter,2025-03-08 14:42:07+00:00,BEE applies to any foreigner regardless of she/he is black or white
Carl Zimbiri,2025-03-08 14:49:14+00:00,"They are no different from our Dutch settlers , weird is putting mildly in actual fact ""they are full of shit"" ."
Foday sidique Sesay,2025-03-08 14:52:41+00:00,The world know him as a complete racist
E4Repertoire,2025-03-08 14:58:35+00:00,"Nothing to see here , just colonizers , colonizing … what’s new?"
Dermot Quinn,2025-03-09 04:25:03+00:00,Reasons matter.
ETC Echo,2025-03-09 04:48:57+00:00,Your laws are suppression? Isn't that what y'all fought for all those years and now acting the same as to those who suppressed you?
Nobeel,2025-03-09 05:19:26+00:00,Shame man..!
Tlogela,2025-03-09 05:20:33+00:00,"@elonmusk
 
Laws apply to you as well 
Nothing special"
Alan Geustyn,2025-03-09 05:30:38+00:00,It they will pay for the 50%
Jimmy White,2025-03-09 05:34:51+00:00,You are quite pathetic. I notice you don’t actually refute any the responses
Zero Cool,2025-03-09 06:00:59+00:00,"Yeah. It's not like they're killing white farmers in droves. Oh, wait."
Joe Soap,2025-03-09 06:18:20+00:00,
sakhumzi ngesi,2025-03-09 06:23:01+00:00,I wish we could Idi Amin these fools
Bababiden,2025-03-09 06:48:00+00:00,Honestly white South Africans are the down syndrome of white people. Even Black Americans don’t want to live in Africa what the fuck are this stupid MFers doing there.
nic,2025-03-09 02:18:20+00:00,They're not banned because they are racially Asian. They're banned because it's a foreign country that is antidemocratic. That's totally different than banning someone for their race.
Finn ヅ,2025-03-09 03:03:17+00:00,Look in the mirror and you’ll find the actual “twat”.. I’ve seen a few of you mampara’s attempting to conflate two completely different scenarios. Only your fellow mamparas will fall for that shit.
Deacon Cousin Ruckus,2025-03-09 03:17:30+00:00,So you don’t understand geopolitics
Carolina Niner,2025-03-09 04:15:04+00:00,They said Elon lied… he hasn’t even filed the paperwork
#FreedomForAll,2025-03-09 07:31:06+00:00,Classic childish American behaviour. They throw tantrums when others do to them the horrible things they do to others.
Paul Hill,2025-03-09 07:53:02+00:00,It’s all the fentanyl and a myriad of opioids saturating the US currently its frying their brains.
Thomson Kayumba,2025-03-09 08:02:23+00:00,So then Elon  Musk is against Ramapoza because he is not white...
Aneen,2025-03-09 08:06:51+00:00,USA is against SA bc of the anc who took Israel to The Hague!
Tsireledzo,2025-03-09 08:16:03+00:00,He thinks we are dumb  ..using his X platform to blame it on race
Dugway,2025-03-09 08:36:54+00:00,What about Nairobi?
Blue,2025-03-08 15:48:54+00:00,Weird is seeing the world through a hateful racial lens.
William Andrew,2025-03-08 11:57:18+00:00,"This is an honest question, name for me 5 large companies which have been created from the ground up purely by black south africans, genuine question."
Just Andrew,2025-03-08 16:24:52+00:00,Black South Africans even weirder… need racist legislation to protect themselves… it’s an inferiority thing; what a bunch of wankers…
JacksonCruise,2025-03-08 17:09:01+00:00,"Hopefully all the white people leave South Africa and then it will become completely irrelevant like the rest of Africa. 

The white man made it something and the African is destroying it."
Nobody,2025-03-08 19:47:21+00:00,"Is the cure for aids in SA really using, you know"
Hear my Voice,2025-03-08 21:03:54+00:00,Your law is to be a LEECH and a racist.  Nothing you worked for.....just got because you're black.
Tom,2025-03-08 22:00:13+00:00,"Why do you need to be racist? ‘White Americans’. You mean the American government which has no skin colour. And they want to ban TikTok because it’s a national security risk - having the Chinese surveillance state monitor all your citizens. And they are offering to buy it,  not"
Jacques,2025-03-09 07:02:55+00:00,"China is spying on everyone and TikTok is government backed spy infrastructure on its own. They didn't get banned because of their Asian ethnicity. Big difference 
@iam_smx
 in South Africa the 142 race laws has made it from a legislative perspective illegal to be white"
Семья Конант,2025-03-09 11:58:47+00:00,fortunately and unfortunately for you Elon Musk has been the only thing worth a damn that every came out of South Africa ….
Am John,2025-03-09 12:56:11+00:00,You voted for scamala harris so you think your opinion has value? Ha! It doesn't!
MAYIBUYE I’AFRICA,2025-03-08 15:01:35+00:00,My pinned tweet was suppressed because it’s explaining this
כֶּתֶר,2025-03-08 15:03:55+00:00,This is a good fucking point holy shit
Opulent Jewel,2025-03-08 15:05:38+00:00,I thing this is what they mean when they say white supremacy. They want 50% off ticktok and we only asking 30% off Starlink for Black Economic Empowerment
Sthembelo,2025-03-08 15:17:14+00:00,I might be in the dark but when you say 50% of tiktok is now owned by America. Is it just base in the US or is it the entire company
Anti E,2025-03-08 15:23:40+00:00,This dude admits BEE is nonsense
Derrick Christenson,2025-03-08 15:28:10+00:00,You cant be this uninformed about about the tiktok situation?
mshoda 088,2025-03-08 15:33:26+00:00,You have a point
BigBalls,2025-03-08 15:39:53+00:00,"If you want your government to banish you to the stone age i suspect Elon is cool with that. 

Don't forget to post pictures of your stone computers."
judahwon,2025-03-08 15:41:36+00:00,Fuck a SpaceX america getting nuked in these edomites going straight into slavery
Tiger,2025-03-08 15:48:58+00:00,Chinese government subsidise everything you uneducated
YEETNation!,2025-03-09 12:45:38+00:00,Im white and even i agree trump and his team are racists
Baksey,2025-03-09 12:47:16+00:00,amerikkka
Prof. George Morara,2025-03-09 13:19:32+00:00,South Africa laws are not racist. It is because he does not own what he claims to own.
Josh Mcconnell,2025-03-09 13:19:22+00:00,If you don't know what you're talking about it's best to stay out of the discussion.
South Afri-CAN,2025-03-09 13:42:33+00:00,That's cause your laws are racist... Kant.
Onjaki,2025-03-09 15:04:36+00:00,"caucasians people cant live among other race, look at arabs .It is in they DNA."
RX Radio,2025-03-30 14:20:11+00:00,"The Mufti of Uganda, Sheikh Shaban Ramadan Mubajje, is calling upon the Central Government to ban TikTok, a social media app in Uganda, which he says is being used by idle people to slander others. 

Should the government heed to his call & ban the platform?

#RXRadioUG"
SouthCoastToday,2025-03-30 02:00:30+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
The Palm Beach Post,2025-03-29 20:45:13+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
LOVE,2025-03-29 20:14:07+00:00,"They need to ban TikTok, it will be good for society."
sensei,2025-03-29 20:15:38+00:00,Twitter is way worse
shayne freeman,2025-03-29 20:15:39+00:00,It’s the whole internet thing even if it was banned nothing won’t be solved….
Kahmariyonce,2025-03-29 20:16:59+00:00,Every social media app.
SiinWop,2025-03-30 00:08:52+00:00,Just ban Americans off it. Everyone else is chill and we saw the change when yall was banned
Jay,2025-03-29 21:38:34+00:00,Shit I been thinking about deleting this app or starting a new page just to change my algorithm this shit depressing lmao
keem.,2025-03-29 21:33:52+00:00,You realize this app is way worse
Jay,2025-03-29 20:14:39+00:00,"They tried that people lost there minds, I agree it’s a cesspool of negativity"
JID Variant,2025-03-30 00:04:47+00:00,this app is wayyy worse especially nowadays
All Eyez on Dot,2025-03-30 17:06:09+00:00,"I would miss watching Tootie, Roman, Jr, Baby Dooda and the funny videos, but it's so much negativity on there. I also hate how much I have to block yt people who appropriate. People are always beefing on there and I usually don't know em, but they constantly pop up on my fyp."
jävïn,2025-03-30 06:02:25+00:00,BOOOOOOOO
cash.gt,2025-03-30 11:38:57+00:00,Fed
yeet,2025-03-03 17:39:34+00:00,"Hasanabi BANNED from Twitch 

No word on how long it is yet"
yeet,2025-03-03 17:42:43+00:00,"It is a temporary ban, could range from 1 day to 30 days"
Villiam,2025-03-03 17:47:10+00:00,So 1 day probably and a personal message from Dan Clancy
Cerosin,2025-03-03 17:59:43+00:00,Dan Clancy is pacing in his office demanding to know who banned him
Destroying this shithole,2025-03-03 17:45:31+00:00,It’s probably just to save face because he’s blatantly violating the rules by showing Hamas propaganda
Howie,2025-03-03 17:44:03+00:00,He’ll be back tomorrow but I am so damn surprised that they actually did something
A2uKa,2025-03-03 17:54:13+00:00,It's to be expected but it will for sure for the most part shut him up since it worked during the 9/11 and cracker takes.
Ghost,2025-03-03 18:04:37+00:00,Terroristic threats against a congressman should net him 3 days by twitch standards
Kghst.bsky.social,2025-03-03 18:23:08+00:00,"24 hr ban on his day off, I'm calling it"
Marsh,2025-03-03 18:42:08+00:00,30 days? Should be 30 years.
Trevor James Blake,2025-03-03 20:37:20+00:00,The fact it took them days to do so means he was either banned for something different or they got tired of being called out. Meaning they had no intention of banning him
PlagueJester,2025-03-04 01:03:57+00:00,Of course it is. He makes them too much money to permanently ban him
Actually Ibram Gaunt,2025-03-03 17:54:54+00:00,"Damn, I hoped that shit lasted forever."
ReportAFK,2025-03-03 19:09:26+00:00,I heard it was a 3 day ban
alamode,2025-03-03 17:52:53+00:00,Ethan continues to win! Get fucked Hasan!
aguarama91,2025-03-03 18:20:43+00:00,Could also be a few minutes too
FHacksawFPragmatic,2025-03-03 18:34:45+00:00,Twitch needs to perma this terrorist
Hexagon,2025-03-03 18:55:37+00:00,He will back tomorrow twitch isn’t serious
Bruh,2025-03-03 20:09:47+00:00,How many temp bans does everyone else get? How many has he gotten?
this is a name,2025-03-03 20:43:19+00:00,he should get around as much as asmon got for his genocide thing
Charlie Uniform Charlie Kilo,2025-03-03 21:29:46+00:00,Should be permanent considering how much damage he’s done to the platform
DaSwoogmeister,2025-03-04 01:56:15+00:00,It'll be 1 day
Baryn Von Slayer,2025-03-04 01:57:34+00:00,"Damn, so TOS is just useless"
ZombieSlayer Official,2025-03-04 14:22:17+00:00,He still loses a lot of $$$
beastman rules 11,2025-03-04 20:17:07+00:00,1 day…
Rx ひ,2025-03-07 06:23:53+00:00,wtf is this bullshit ass screen lmao
Bolvar Fordragon,2025-03-03 23:19:38+00:00,"No shit it's a temp ban, it's his 5th time"
JurassicRex,2025-03-04 00:35:59+00:00,"Obviously, Twitch loves him way too much to perm ban him, despite his genuinely evil beliefs and his truly ignorant rhetoric on terrorists."
Befuddled Jack of Few Trades,2025-03-03 22:24:37+00:00,"Calling for the death of sitting politicians and promoting terrorism is waaay better than saying the n word, to the subhumans working for twitch."
んひ,2025-03-30 10:51:06+00:00,TiktokシャドウBAN解除されて、おすすめに出るようになってから、みんなと同じ住んでる世界に来たんだなって実感
Gusholder Haber Bülteni,2025-03-06 15:42:38+00:00,"#SONDAKİKA TikTok, Arnavutluk'ta 1 yıl yasaklandı."
𝓗𝓮𝓶𝓭𝓮𝓶 ❦,2025-03-06 16:47:08+00:00,Ne güzel
Estetisyen hanım,2025-03-06 15:56:30+00:00,Darısı bizim ülkemize.
İlknur istenci,2025-03-06 15:50:07+00:00,"Yasaklanmasını istediğim tek şey
İnşallah bizde de kapatılır"
MK,2025-03-06 15:53:51+00:00,"Hiç kullanmadım, keşke burada da yasaklansa."
Beyzoş,2025-03-06 15:43:39+00:00,Darisi TURKİYE YE
dikaçu,2025-03-06 15:44:17+00:00,Güzel haber
Berat,2025-03-06 15:47:39+00:00,Darisi bize
Şişkoliçe,2025-03-06 15:48:55+00:00,Darısı güzel ülkemin başına
No stress,2025-03-06 15:50:32+00:00,Bize örnek olsunlar inşallah
Uğur böcüü hanım,2025-03-06 15:52:43+00:00,Burda da yasaklansa keşke aç kalacak esc ler var ama onlar yolunu bulur
Hazal,2025-03-06 16:12:39+00:00,Türkiye hariç tüm şehir ve ülkelere şahit olduk
Yağmur,2025-03-06 17:18:40+00:00,Darısı Türkiye ye
SonOsmanlı53,2025-03-06 18:51:37+00:00,Hadi darısı başımıza
Alperen,2025-03-06 15:43:24+00:00,Uygulamanın değilde uygulamanın içindeki arkadaşların bir kaçın da sorun var
kimyager,2025-03-06 15:47:53+00:00,neden yasaklandı gerekçe nedir
Léon,2025-03-06 16:03:18+00:00,Sanal pavyon olmuş tiktok
Bay X,2025-03-06 16:13:52+00:00,Umarım ülkemde ebediyyen kapanır
Hakkı Baykan,2025-03-06 16:40:36+00:00,Aynı şeyi Türkiyenin de yapması lazım.
ESİN,2025-03-06 17:05:24+00:00,Kim bilir oralarda da neler oluyor.
osman_gurol.1453rte,2025-03-06 17:08:26+00:00,Biz Müslüman bir ülkeyiz bizde yasaklanamaz mümkün değil orosbu pazarlama sitesi olsun ismi çok güzel yakışır
Ece Ünsal,2025-03-06 19:23:15+00:00,Keşke Türkiye de sonsuza dek yasaklansa
ARAS,2025-03-07 03:02:32+00:00,Darısı ülkemizin başına
Engin ¹⁹⁰⁵,2025-03-06 16:19:14+00:00,İnşallah Türkiye'de de olur darısı bize
