UserID,Date,Comment
モニー マカー Narcissae,2025-02-21 13:42:23+00:00,"Best algorithm so far for your favorite interests. Learnt a lot from creators, just hit not interested in undesired videos and it's heaven. 10 minutes a day is dope especially Gymtok and food recipes"
robo,2025-02-21 13:44:20+00:00,bet will try that
ani,2025-02-21 13:43:22+00:00,agreed bro tiktok is ruining our generation. their minds are too easy to manipulate after being so desensitised to all the bs on tiktok
robo,2025-02-21 13:44:58+00:00,"ik this is CT but this is an actual problem

I have a younger sibling and I can see just how much she changed after TikTok"
Turbo,2025-02-21 13:48:24+00:00,"Tiktok will literally melt your brain

But its a gold mine for food recipes"
robo,2025-02-21 13:49:14+00:00,
0xRiver,2025-02-21 21:00:00+00:00,ur fyp is tailored to you
peace,2025-02-21 13:35:11+00:00,"feel the exact same way

ct gives me hope for free thinkers

even if it's a select few"
Based Dom NiggaButt/Acc,2025-02-21 16:55:47+00:00,"It’s a for you page which means you cooked it yourself bro, just like and watch different videos"
xjz,2025-02-21 17:16:24+00:00,"avoid tiktok at all costs

complete brain rot"
GooseTradamus.sol,2025-02-21 13:35:49+00:00,"You just explained CT KOLs shitposting and pretending they are making a change. Legit the same shit, different format. 

GG."
robo,2025-02-21 13:36:25+00:00,ahaha I agree but at least nigs here are more sophisticated
Ke ꓘ,2025-02-21 14:44:19+00:00,"My TikTok feed is good lol, teaches me business ideas, how to cook, cool things around the house and lots of boobs in between lol"
Sundel,2025-02-21 16:05:19+00:00,"think theres a lot to learn on the app, but i largely agree

they're cooked."
rogmaxi,2025-02-21 17:35:46+00:00,Your better off picking up smoking than tik tok
James,2025-02-21 19:23:58+00:00,Facts
Gargamel,2025-02-21 13:37:15+00:00,"The algorithm takes time to learn what you want to watch, it's probably the best algorithm out there for adjusting to the content you like/might like. I know it sounds weird but you'll have to give it some time"
plankton.cash,2025-02-21 13:50:31+00:00,"yes bro. 

just focus on bringing those cooks you make. 

never stop clicking."
arock,2025-02-21 14:45:16+00:00,"TikTok is ruining our society and attention span...

Meanwhile 90% of CT has a gambling problem and sits in discord all day scanning 100k MC coins."
𝖇𝖑𝖔𝖈𝖐𝖈𝖍𝖆𝖎𝖓 𝖓𝖎𝖌𝖌𝖆 (Retardio/Acc),2025-02-21 14:48:29+00:00,Yes blockchain nigga agrees
David,2025-02-21 13:37:35+00:00,"Bro opened TikTok once and went through the five stages of grief in 48 hours. Give it another week, and you’ll be hitting the ‘Renegade’ while defending your favorite Ohio meme page with your life."
Xerox,2025-02-21 13:37:54+00:00,"you gotta block facebook instagram and snapchat or your algorithm is manipulated, honestly my tiktok is educational my whole algorithm changed after blocking facebook"
Frozn,2025-02-21 13:38:32+00:00,yurp. it is sad
BATMAN,2025-02-21 13:40:24+00:00,Well said
Optic,2025-02-21 13:42:35+00:00,Tiktok to ban h
captain,2025-02-21 13:48:32+00:00,It’s bad but can actually be good if u calibrate ur fyp
julian,2025-02-21 14:12:10+00:00,That’s why I prefer instagram reels just pure uncensored hate
Möbius LVV,2025-02-21 14:31:59+00:00,"I agree, but it you can also build your algorithm to your liking"
pintoe bean,2025-02-21 15:38:02+00:00,Give algorithm time to learn your interests. Been using it for years and don’t see any of what you mentioned.
NauticaMo,2025-02-21 16:02:19+00:00,"""and uneducated low class retards trying to build a name for themselves"" 

Sounds like CT on X lol"
MDSN,2025-02-21 16:26:11+00:00,Brainrot! Got rid of it few months back
xzymflmoa,2025-02-21 17:12:32+00:00,Stray away from this disgust.
Shillicon Jelly,2025-02-22 12:20:00+00:00,you got to train a little your algo. my feed is free is completely from low life vibes
Lorden,2025-02-21 13:34:24+00:00,its a trap
Alpha,2025-02-21 13:36:21+00:00,It for banned here in India and it was the best decision
SynX,2025-02-21 13:36:28+00:00,Market is healing finally
SaltyNoodle,2025-02-21 14:28:28+00:00,nah you just need to get a better fyp
Jakob,2025-02-21 15:11:38+00:00,“CT is better” said no one ever
King30x,2025-02-21 15:12:24+00:00,"gotta bring back Vine on X, right 
@elonmusk
 ?"
Mummy Ninja,2025-02-21 15:47:45+00:00,Now uninstall tiktok. Lol
Bibito,2025-02-22 00:38:49+00:00,Your feed is a reflection of your taste
bthoreau,2025-02-22 03:30:15+00:00,it’s psyops created by….Kesha
satsmansachs.sol,2025-02-22 05:12:25+00:00,Y u liking underaged chicks?
Kryptohoddler,2025-02-22 10:16:11+00:00,Tik tok and the like are the younger generation equivalent of trash magazines that people used to read . Most of it is rubbish
Arz,2025-02-21 13:46:02+00:00,Ct is the same
eatrawmeat,2025-02-21 16:58:00+00:00,Algo gets better as time goes on
holdy,2025-02-21 13:55:25+00:00,But did you found runner material?
letitburn,2025-02-21 14:30:54+00:00,"Do you know how the FYP algorithm works? 
just  wondering...."
わたｴﾉ（╹◡╹）Pro,2025-02-27 06:14:14+00:00,"なんか知らんけどTikTok垢BANされたんだけど
ログインもできないしまじ死ね

あれ消されるとこっちが困る
@tiktok_japan
 @tiktok_lite_jp"
伝説の誤字神あかきた隊長,2025-02-27 06:19:15+00:00,マジやん…
わたｴﾉ（╹◡╹）Pro,2025-02-27 06:23:22+00:00,どうしよ
ken,2025-02-27 23:53:36+00:00,"Bunnies! Bannearon la cuenta de TikTok. Ayúdenos a reportar

Copia y pega el texto 

TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
KatyaCat,2025-02-28 00:25:41+00:00,Pero no deberíamos poner que cuenta es la que se baneo en el tag?
ken,2025-02-28 00:28:09+00:00,No estoy muy segura porque el link ya no abre
izan,2025-02-28 00:51:34+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
salzita,2025-02-28 00:03:28+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
alex,2025-02-28 00:03:42+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Lax braziliana,2025-02-28 00:05:07+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
nat,2025-02-28 00:10:09+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
bri,2025-02-28 00:13:48+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Yuki* . ࣪ ⋆,2025-02-28 00:17:25+00:00,"TIKTOK!!! PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
anna!We will come back even stronger.”-MHDHH,2025-02-28 00:21:58+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
KangMin,2025-02-28 00:32:15+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
cami,2025-02-28 00:34:41+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
cris.17 #NJZ,2025-02-28 00:37:12+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
,2025-02-28 00:42:59+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
簪 (slow),2025-02-28 00:50:42+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Linnnnnnnn,2025-02-28 00:54:05+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
카르마,2025-02-28 00:54:46+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
yas,2025-02-28 00:58:17+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
하니,2025-02-28 01:03:29+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Dani Mart,2025-02-28 01:14:07+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Carolina ♡,2025-02-28 01:14:24+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
K,2025-02-28 01:18:05+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
hybe flop ⭒,2025-02-28 01:19:26+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
cam ⚢,2025-02-28 01:46:28+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Cheesecake,2025-02-28 01:56:34+00:00,"TIKTOK! PLEASE FIX THIS
@tiktok_us
@TikTokSupport
@TikTokHelp"
NewJorts,2025-02-28 02:04:52+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Miguel Vélez,2025-02-28 02:16:23+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
MO MO - MHDHH,2025-02-28 02:20:14+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
mhdhh_friends,2025-02-28 02:23:42+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
행복엔JZ,2025-02-28 02:25:15+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
,2025-02-28 02:30:29+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
~•~ #NJZ,2025-02-28 02:47:01+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
NJZ,2025-02-28 02:54:57+00:00,"this is the real njz 
@TikTokSupport
 @tiktok_us
 @TiktokKR
 @TikTokHelp
 fix this pls!!!"
amora°♡✮⋆˙,2025-02-28 02:55:56+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
gab,2025-02-28 02:58:15+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
ellie,2025-02-28 02:59:29+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
brisa is seeing enchella w hyeonju !,2025-02-28 03:12:29+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
,2025-02-28 04:50:20+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
₍ᐢ•ﻌ•ᐢ₎,2025-02-27 23:56:36+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
Ferxxo,2025-02-28 00:08:30+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
mace,2025-02-28 00:40:34+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
✿,2025-02-28 00:53:29+00:00,"TIKTOK!
PLEASE FIX THIS
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
#1 FAN 해린,2025-02-28 01:16:24+00:00,"TIKTOK!
PLEASE FIX THIS NOW
@tiktok_us
 @TikTokSupport
 @TikTokHelp"
ℒ𝑒𝒶𝒻 |,2025-02-27 13:27:58+00:00,"Can somebody ban TikTok in South Africa?

Asking for a friend."
Tom Hardy's broken pinky,2025-02-27 13:42:11+00:00,"@GrumpyGn0me
 is the friend probably"
ℒ𝑒𝒶𝒻 |,2025-02-27 13:45:01+00:00,"Yeah... he is... I'm so tired of him spamming TikToks while we're watching a movie, because he can't sit still for five seconds..."
Grumpy Gnome,2025-02-27 13:45:04+00:00,"Hold on, I'm going to send you 12 more."
Rinko,2025-02-27 10:12:20+00:00,Tiktok live banされて、時間あったから、歯医者行に先生治療中に話けてくれるけど、喋れない
田中年春,2025-02-27 10:51:23+00:00,りんこさんX良く使うの？あんまりよく分からないけど宜しくね
Elon Musk,2025-02-03 07:52:20+00:00,Why do you have openly racist ownership laws?
Not a Peace Officer,2025-02-03 09:40:47+00:00,"You're the benefit of race laws, yet you feel the heat when the favor is being returned. Voetsek. 

Your previous administration banned Tiktok because they want 50% ownership of it while you're refusing to give 30% of Starlink to corrupt ANC crooks.

What's this?"
Jenin Younes,2025-02-16 18:39:49+00:00,"George Washington, whose birthday is observed today, warned about the danger of unconditional alliances with foreign nations. Anyone who looked closely at the facts in the TikTok case could see the real reason Congress banned the app in the US is because Israel wanted us to— there was too much content depicting Palestinian suffering on it. Unfortunately, as it often does, SCOTUS elevated form over substance and pretended to believe the absurd claim that this was about “national security.”"
Jenin Younes,2025-02-17 16:29:20+00:00,"Now, one of the law’s sponsors has admitted it. We are sacrificing our free speech rights at the alter of this foreign nation. The TikTok ban. The myriad EOs punishing “antisemitism” (aka criticism of Israel). The newly revived Antisemitism Awareness Act, which would effectively"
Terry,2025-02-17 16:37:39+00:00,"Remember when Donald Trump was called a racist for calling the virus from China the China virus? 

I do."
Georges Habib,2025-02-17 20:04:25+00:00,Its wild that Americans celebrate every year a group of patriorts who used militia tactics to overthrow an oppressive power but then deride as terrorists any other group that does the same elsewhere in the world..
Why not,2025-02-17 18:33:55+00:00,“National Security” is just the vague phrase for “Oh shit we have to cover this up before people wake up and realize we’re corrupt.”
Winston Smith (Ministry of Truth) PhD,2025-02-17 16:38:50+00:00,Boomer MAGA: Don’t let China steal my data!?!!
しんやっちょ@サブ垢,2025-02-26 11:33:34+00:00,"永BAN者が続出 ルイージ
藤沢なな ポージー 次は誰だ？！

２つ 同時生配信

TikTok http://tiktok.com/@sinyacho/live

Twitch http://twitch.tv/sycg

※ アーカイブ残る ↓ 見逃した人は見てね 

Vimeo http://vimeo.com/sinyacho

YouTube http://youtube.com/@SYC1ONLY https://pic.x.com/W2eGUZ12AF"
しんやっちょ@サブ垢,2025-02-26 13:46:06+00:00,ドラクエ3リメイク ゲーム実況
ゆうちゃん,2025-02-26 23:19:25+00:00,"見たよ
レオ前日ＢＡＮなったからって挨拶してたのに
昨日配信出てきたね
またまた引退詐欺"
雁过留声,2025-02-04 13:48:18+00:00,A netizen from Canada said：it will be banned due to national security.
VLT Ice,2025-02-05 13:26:32+00:00,"Robosen 是美國的 不要臉
Deepseek 也用台灣芯片"
雁过留声,2025-02-05 13:37:58+00:00,台湾舔美爹，听不敢不听美的
200gram,2025-02-04 23:45:26+00:00,要点B脸 产品专利和品牌都是国外 国内无非是代工
Yuin Chung Lok,2025-02-04 21:39:27+00:00,"China isbso ahead in robotics. Now stick a wifi chip, control console, AI generated voice and language model. We're doomed!!!"
mydream2025,2025-02-05 04:13:37+00:00,刚看了下，大几千，谢谢了
Xaiang Yu,2025-02-05 04:15:08+00:00,打工仔講話真大聲
A_hoch,2025-02-05 08:54:15+00:00,这玩意要是能集成个AI……不敢想
午马,2025-02-05 10:08:19+00:00,满脸的没见过世面
持枪灭共,2025-02-04 22:52:38+00:00,要点B脸不？变形金刚是你共匪国的？
Dreamer100%互关,2025-02-05 13:20:39+00:00,互关互粉
Jagran English,2025-02-27 14:30:00+00:00,"#Instagram #Reels App: The TikTok ban has been one of the most talked about topics in the industry lately and many of its competitors have seized the opportunity and come out with their own plan of actions to capitalize on it.

Read More: https://shorturl.at/VnVU0

#TikTok #App #Industry #Meta #Content"
Mainstream Bishy,2025-02-27 06:07:15+00:00,"TikTok been banning n unbanning my ass after realizing I really don’t do nothing ban worthy like  I take my cam off to smoke and all, how many times we gotta go through this TikTok"
Tim Pool,2025-02-25 21:22:21+00:00,"TikTok Banned Timcast again

hur dur what a great platform"
Owen Benjamin,2025-02-26 16:58:31+00:00,The Chinese don’t take kindly to queers in beanies
Baste Records,2025-02-25 21:27:53+00:00,Getting banned from TikTok should be a badge of honor at this point
News - Pam Bondi,2025-02-25 21:22:41+00:00,It’s a pretty poor platform
The Conservative Alternative,2025-02-25 21:28:00+00:00,"Probably because you just had a kid, and it doesn't want to promote family values."
Jason Fyk,2025-02-26 02:57:11+00:00,I know a guy.
Masculine Based,2025-02-25 21:29:16+00:00,Danggg!
Brandon Craig,2025-02-25 21:26:33+00:00,TikTok seems to just make up their own rules. Definitely no freedom of speech on their.
lizardmech,2025-02-25 21:23:55+00:00,Thank Trump for single handedly saving the communist influence operation. Why don't you guys ever call him out for taking Jeff Yass's cash and then letting China screw America over with tiktok?
Jason,2025-02-25 21:33:07+00:00,We were warned before it was released in the US that it was Chinese spyware.  Didn't stop any of you.
Sputnik,2025-02-25 21:23:29+00:00,Not at all.  nothing free about it.
HerboHippoNinja,2025-02-25 21:25:05+00:00,Why did you get banned?
George Washington,2025-02-25 21:26:50+00:00,We should just ban tiktok and come up with a new platform to watch short videos with music playing… like Vine
That Golf Caddie Guy,2025-02-25 21:29:50+00:00,"I only watch Rumble. If I were you, as an FU to YouTube and Tik Tok, I would only share the links to your show on X that are from Rumble. Free speech is your job."
Highbear Speaks,2025-02-25 21:31:42+00:00,You must be doing something right.
alyssa in the city,2025-02-25 21:22:39+00:00,Blame china
Morgan,2025-02-25 21:22:50+00:00,then stop fucking using it
"I'm not an alien, I promise.",2025-02-25 21:28:49+00:00,I think it's happening on all platforms
Sol Savvy,2025-02-25 21:32:25+00:00,"Tik Tok is literally the Inverted World Social Media app.
If you don't get banned on it, then you're doing something very wrong."
Tuggy.Tv,2025-02-25 21:46:35+00:00,TikTok sucks now anyway. Every other video is an add for Temu garbage out of the tiktok shop.
Todd Wrenn,2025-02-25 21:22:49+00:00,Ban TikTok
Daniel Mason,2025-02-25 21:26:09+00:00,Good thing you’re on Rumble
RyuKyuShogun,2025-02-25 21:29:47+00:00,Til tok doesn't want to be banned in the US but bans people because of their thoughts
Matt Mullen,2025-02-26 13:55:05+00:00,Did they give an explanation?
Mad,2025-02-25 21:23:15+00:00,Wow that's shitty
Entelechhhy,2025-02-25 21:23:30+00:00,I have had 3 accounts deleted
Zachary Dobbs,2025-02-25 21:23:40+00:00,"One of my favorite parts about Tiktok is that things I don't care about don't show up on my FYP, kind of like your show."
Inclement Death,2025-02-25 21:23:53+00:00,What did you expect? It's run by communists.
Antifa,2025-02-25 21:24:31+00:00,happens when you are literally a hur dur.
MAGA Michele,2025-02-25 21:27:14+00:00,I would ban them. Don’t give them any more of your business.
Ŕɛŧïŕɛð ïɲfłůẹɲčɛŕ,2025-02-25 21:35:13+00:00,The top influencers there are Communism Simps.. from America.
Don't Talk Politics,2025-02-25 21:41:59+00:00,You need to get on the CCP’S GOOD  side. They want you to be a CHINESE asset instead of collaborating with DEFECTOR Lauren Chen
H1M,2025-02-25 21:52:37+00:00,Shouldn't be violating community guidelines. Aren't you like 30?
ChaoticNerd,2025-02-25 21:59:38+00:00,When it’s owned by China and liberals who are CCP sympathizers what do you expect?
SuperCow,2025-02-25 22:36:59+00:00,... was chicken city getting too cocky again .?.
Mark,2025-02-25 22:43:55+00:00,"I have said it before and I will say it again.   FB, TikTok are the next MySpace.   

They have burned their bridges and the people are going to X.   But what do I know.."
Donald,2025-02-26 01:00:55+00:00,YouTube is next
Milorad Ivović,2025-02-26 07:07:11+00:00,This would carry more weight if you stopped trying to be on there.
Jordan Allen,2025-02-25 21:23:32+00:00,We need TimTok
Logan Bankston,2025-02-25 21:38:24+00:00,Wow what jerks. This is why I’m on X
Progressive Right,2025-02-25 21:41:10+00:00,"If you cut off your private parts, they will stop banning you. Just an idea."
dune356 contains satire & parody,2025-02-25 21:46:32+00:00,I am sorry to hear that
Antiwoke,2025-02-25 21:53:25+00:00,Tim got tick tocked againhttps://x.com/reality_z_nsane/status/1894500391867281786?t=VOuc3C6u2q4A1z9TSh4reg&s=19
Speak The Truth-Shame The Devil,2025-02-25 21:55:19+00:00,Tik what? Never DL it. Never will.
Black Hills Gold,2025-02-25 21:59:11+00:00,Sure glad Trump saved the mind control platform so it could stay attached at the hip to Reddit and the crazy NSA officials talking about assassination and asshole zapping in official gvt chat rooms.
DiegoTrombon,2025-02-25 23:29:52+00:00,For what?
yoshikage,2025-02-26 06:05:49+00:00,they don't tolerate fearmongering over there.
Pen Of A Pisces,2025-02-26 06:37:15+00:00,Just got a little better.
biOsphEre,2025-02-26 09:08:23+00:00,Fuck the CCP’s TikTok
canada_truth,2025-02-25 21:22:53+00:00,Same China garbage
X Censorship Team,2025-02-25 21:23:08+00:00,You should have supported the app being banned in the US.
Hector,2025-02-25 21:23:09+00:00,I thought you quit timcast anyways. The show has gotten more and more lame
OrraObserves,2025-02-25 21:23:17+00:00,Thank goodness Trump Saved it.
Golf of America,2025-02-25 21:23:21+00:00,Hit dur??  E better…
Just Patrick ™,2025-02-25 21:23:23+00:00,TikTok is absolutely horrible for free speech... I barely said anything and kept getting dinged.
None of These Candidates,2025-02-25 21:29:53+00:00,I called a bot a bot and they freaked out.
Chris G. 𓃵,2025-02-25 21:30:05+00:00,damn commies
James,2025-02-25 21:30:14+00:00,Wasn't it supposed to be banned by now?
Angela,2025-02-25 21:32:09+00:00,Communist China
Veronica Bellucci --,2025-02-25 21:35:16+00:00,"I'm basically shadowbanned on X, so there's that."
Pat the bunny,2025-02-25 22:03:57+00:00,Congrats
Nathan Wesson,2025-02-25 22:06:53+00:00,Make better content. I like you dawg but your stuff has fallen off
Vincent,2025-02-25 22:10:45+00:00,That's because you're pro Israel
Fyrefly11,2025-02-25 22:32:12+00:00,Yer a bad boy Tim
Pat Riot,2025-02-25 22:32:44+00:00,What do you expect from a commie app?
alex krupitsky,2025-02-25 21:27:03+00:00,TikTok afraid of competition from TimTeam
BLoobs Gaming,2025-02-25 21:27:10+00:00,I wouldn’t mind if Trump 180’d his 180 on the Tik Tok ban.
Small Town Chick,2025-02-25 21:27:16+00:00,Too much truth for them. It's only for dress up and reereeing now -- plus a few recipes.
Covered in Grace,2025-02-25 21:28:25+00:00,"@philthatremains
 is the one who keeps celebrating TikTok for it’s transparency.

I think someone has some explaining to do…"
Cthulhu’s Wizard,2025-02-25 21:29:45+00:00,What happened to us banning TikTok? Why they puss out?
britefish,2025-02-25 22:59:55+00:00,What did you do this time?
Elder Zimriahזמריה הזקן,2025-02-25 23:10:27+00:00,"Although it would be good exposure, fuck'em it's full of brain rot anyway. Commies too."
The Deplorable Ms Drake,2025-02-25 23:12:37+00:00,Seems like maybe they're just messing with you at this point.
J Elm,2025-02-25 23:13:25+00:00,What do you expect from communist!
HardHatCat,2025-02-25 23:26:53+00:00,That app is embarrassing. This was a violation lmaooo
Karri Sue,2025-02-25 21:23:36+00:00,Tiktok sucks now
Chris,2025-02-25 21:23:40+00:00,Has there been any progress on discussions of its future here?
Canen,2025-02-25 21:24:24+00:00,Did you call out pedos again? Lol
Drab Slaggard,2025-02-25 21:24:45+00:00,Never had it. Never will.
Third Railify,2025-02-25 21:25:21+00:00,Tiktok was always shit
Avery Lawton,2025-02-25 21:26:48+00:00,"Take it as a badge of honor. 
Nobody is only on TikTok that has a functioning brain anyway."
Michelle,2025-02-25 21:26:54+00:00,
Dylan K,2025-02-25 21:37:20+00:00,Tell me how Charlie Kirk can still have an active tik tok but you can’t. Fucking wild
Chace,2025-02-25 23:36:38+00:00,Humanity is probably better off for it because you guys have gotten completely soft..It's embarrassing..
Lefty Jesus,2025-02-25 23:49:52+00:00,Your orange daddy was the one that made a back door to save it.
No Context Reply Guy,2025-02-26 00:02:35+00:00,well youtube bans you too so what's the difference?
Dad1ST2ND,2025-02-26 00:22:34+00:00,That was just an accident. TikTok has gonna back to the middle from the far left  and Ian is setting off their trans alarm.
Unapologetically Erik Podcast,2025-02-26 00:26:06+00:00,"I heard 
@tiktok_us
 was a ""free speech"" platform 

Fuck tiktok"
Real Michigander,2025-02-26 00:38:46+00:00,"The right: But let’s defend its rights while it works to subverts ours! 

Also the right: How did censorship get so bad? 

(This is not directed at Tim… is is directed at the right wingers who keep defending Tik Tok)"
Jeremy Cheely,2025-02-26 00:39:51+00:00,Banned for what!?!?!
Raven Margaret,2025-02-26 01:19:37+00:00,"Had it like 2 months. 
Deleted it."
LibertyPulp,2025-02-26 01:28:09+00:00,"@tiktok_us
 became a 
@libsoftiktok
 lol"
Mickey Foreal,2025-02-26 03:30:28+00:00,Tik tok is lame actually.
joshua,2025-02-25 21:23:40+00:00,Getting banned from TikTok is a badge of honor.
Deanna,2025-02-25 21:24:30+00:00,The Singaporean guy is crossing so many lines. Who tf he thinks he is
Appleseed/J.,2025-02-25 21:24:56+00:00,
David,2025-02-25 21:25:26+00:00,take off your beanie everyone knows your bald
shillton | kolin,2025-02-25 21:25:35+00:00,tiktok is for npcs. real degens are on x farming engagement like its 2021. stay based tim
Angry Citizen,2025-02-25 21:25:39+00:00,"Stop breaking the law, asshole lol"
Nate Bullman,2025-02-25 21:25:44+00:00,Awww you're seething
Jonathan,2025-02-25 21:25:51+00:00,Next time try a dance talk show .. don't stop moving or the bots will nuke ya.
Ben,2025-02-25 21:26:09+00:00,Why does Charlie Kirk and Candace Owen’s not have that problem?
Gh0st,2025-02-26 04:23:04+00:00,DikDok
Bryan Hearst,2025-02-26 05:23:03+00:00,Tic Tok is a foreign spy tool used by low brow foolish people.
Daniel sefton,2025-02-26 07:46:21+00:00,Those Timid swines!
Steven Seys,2025-02-26 15:13:25+00:00,You sinned again! You failed to regurgitate the lies.
Simone Campbell,2025-02-26 16:06:57+00:00,Your deal with Rumble is worth way more than anything TicToc has to offer.  Thanks for thinking of your loyal followers when you made that deal BTW!
Jonathan Davis,2025-02-25 21:23:48+00:00,"The Universal Governing Function for all: christians and non christiand alike. 

https://youtu.be/16zX3VF-LnU?si=tg2WxVfhhjTF_vzK…"
Humphrey W.,2025-02-25 21:25:13+00:00,They will ban you for saying anything
Chris,2025-02-25 21:26:43+00:00,I like the app. I see tons of political people on there including people who share your opinions on many topics.
Strong Roots Mom,2025-02-25 21:45:15+00:00,What? What would we do without Tomcats on TikTok?!!!
Mythios,2025-02-25 23:52:45+00:00,should have talked about cute winter boots and green mario more
Diangelo,2025-02-26 00:23:27+00:00,Urg
vince,2025-02-26 00:33:45+00:00,blame barron trump for getting his old man to save it.
TheOneWhoKnocks,2025-02-26 00:35:51+00:00,Chinese not huge fans of Russian assets?
MindlessCraker,2025-02-26 00:53:28+00:00,Garbage show anyways
AlaskaInsight,2025-02-26 00:57:12+00:00,"You advocate against the use of TikTok yet you kick and scream begging to be allowed on it because you’re so desperate for money. Settle down, dude."
Jeep Owner,2025-02-26 01:56:58+00:00,You should try reddit!
Hurtzdonut,2025-02-26 01:59:05+00:00,Hey genius! Please tell us all again how those two dipshits Patel and Bongino are gonna bring down the pedo Epstein house of cards?? God damn how fucking dumb are you people? Seriously? You crowed and crowed. Fucktard.
retard_insurance,2025-02-26 02:42:47+00:00,That thing needs to go
JohnnyFit,2025-02-25 21:57:23+00:00,"What did you do? Call out trans people, pedo’s, Jew’s, Chyna, Israel? Fuck Tic Tok"
Ricardo,2025-02-26 16:36:45+00:00,No one cares about ur tik tok
TuckerDixon,2025-02-26 21:12:56+00:00,"That's okay, You still got that Russian money coming in, comrade Timmy"
erick correa,2025-02-26 23:13:48+00:00,"It’s not TT, it’s the moderator on TT who hates you and tracking you. You need to formerly appeal to TT executives"
くろたん,2025-02-26 23:21:18+00:00,"このオンライン署名に賛同をお願いします！「Urge Governments to Pressurise TikTok to Ban Chinese Cat-Torture Clubs」 https://chng.it/Fs2nVd2grG via 
@change_jp"
rob,2025-02-25 16:36:33+00:00,i wonder how many ppl who want to ban tiktok are eagerly using deepseek
